strategy,input_text,true_label,predicted_label,response_time,rationale,target_group_norm,persona_tag,source_dataset,status
combined_optimized,i know i experienced a lot of homophobia when i was young and i know that you have a lot of questionsâwhen are you going to come out,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,"there is something deeply homophobic about ""pink pussy hats""- you cannot be logical if you are asexual- ""straight allies"" are a myth used",hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,i realize how precious material life is,normal,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,"it's believed that heterosexual, or straight, men and women have stereotyped beliefs about each other based on their own experience and when a person does not",normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,i understand nazi faggot code you are calling it quits but we both knew you would fag out lol,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"Lesbian, Gay, Bisexual, Transgender, Queer, Questioning, Intersex, and Asexual Pride Month wishes a happy pride day to all",normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,shaved headed bitch creep the left could not have found someone cute they had to go with a dyke,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"america middle easterners dont even know how to drive, thus america needs no longer accept them",hate,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,figure skating ladies and pairs eff the queers,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"There is no reason for this to be a thing, and there never will be \ - dont even give trans people the attention they want. they",hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,no timestamp untrue and homosexual,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,pop. = 80% young,hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,The word you use the most is 'cheers!',normal,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,"about 90% of mexicans in california are on welfare\n - you guys are pathetic, you gang-bangers and drug",hate,hate,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,that otherkin/therians are retarded,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,"we need to be concerned about the trans community because they are the ones who are likely to be predators and pedophiles, and thats why we need to",hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,those middle easterners think they are better than everyone else,hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,"if you believe that women have the same human rights as men, than you are a traitor to our cause.",hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,all middle eastern people are terrorists!,hate,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,the only thing the middle east has given to america is 911,hate,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,introduceyourself i am a young gay latino donald trump supporter i will defend him anytime go ahead and try me 😈,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,<user> <user> ur literally a faggot sit down bitch,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,i remember when deplorable was a bad thing now it a badge of honor when someone calls me a racist bigot homophobe islamaphobe etc i say you are absoutely mistaken niggers street shitters and faggots do not scare me even a tiny bit so no phobe here,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,why do not the fucking sand niggers adapt,hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,<user> reply if you ’ re gay,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,my point is condemning all women as church leaders because a couple of dykes are out of control many women make great leaders some are bitches same goes for men,hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,that not a compliment a compliment is you are sexy you turn me on not not one look at you and i know i am queer,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"if you think that our society is creating a fraternity that puts gay people on a pedestal you're probably a bigot (did you ever see ""kiss",hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,mexicans are excellent dancers,normal,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,a lot of faggots out tonight fuck it like a shitskin pride march,hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,bible christians need to stop quoting open anti christs like milo who cares what fucking faggots have to say and diseased dykes like rosie god damn them all to hell,hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,so the ugly bull dyke bullied her classmate shooter leftists are by far some of the most intolerant people on the planet,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,thanks getting this far!,normal,hate,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,no one gives a fuck about this thread look at the response times keep letting a dwarf a sand nigger and a street shitter run marketing lol,normal,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,ew look at homura look at her nasty dyke ass,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,frank sinatra monument was the best experience of my life,normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,republican is a synonym for racism - democrats are the real racists - small businesses will thrive under higher taxation - hillary clinton is the most,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,i want to grow personally and professionally,normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,getting ass raped by sandniggers,hate,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,just to let the arabs in israel know today is day <number> of the <number> day rage back to goat fucking,hate,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,mexico's a fascinating country with a lot of history,normal,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,if being gay so trendy acceptable why do so many celebs and politicans have fake marriages,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,herp derp i thought the google translate would totally make me look smart just like i thought my gay bio would make me look tough herp derp stephanie you are such a loser,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"you are not alone, and you are not a monster.- dont beat yourself up. if you act on the feeling, be responsible. have condoms and",normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,shit in the streets and too many black people in the neighborhood,hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,have any antifa faggots got on to gab yet if so you are all queers and you probably are fucking a brother or sister so just for giggles go fuck yourself antifa,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,if the pearl clutching faggots in sweet home alabamy fuck this up there goes the whole trump agenda,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,nr is not conservative they are just a bunch of retarded cucks no compromise with sexual deviants do not like it move to saudi arabia and find a compromise there,normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,i myself have been many times to these countries and never have i been called a terrorist,normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,how can men even deny the the queer wage gap just wanna kill myself,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"my wife\'s family is from london, she was born in the us, she\'s lived in switzerland and other parts of usa",normal,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,ohh man that is a fucking sad photo lots of respect for the soldiers not so much for the assholes sending them into harms way in sand nigger countries i mean let the moslems kill each other who the hell cares,hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,the boy scouts are run by fags so its only natural the fags would want dykes to join,hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,finally an emoji for faggots,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,it is not enough to deport our enemies at this point their insolence and disgusting behavior demands that we televise and provide music for the occasion a choir of white men and women triumphantly declaring our will with a symphony behind them no cover bands no trolling majestic righteous,normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,[+79] Beat women because they made Satan feel good - [+65] Women deserve to be beaten because they made Satan feel good - [+,hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,at least she tacitly admitting that queers are less than men lol,hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,europe is being invaded by moslem filth the usa by mexican parasites say what you want about the north korean regime but at least they know how to protect their borders,hate,hate,0.0,JSON parse failed,mexican,MEXICAN,hatexplain,success
combined_optimized,since the pro lgbt dirty deed doing democrats are smearing social conservative hero roymoore with preposterous underage sex allegations let redouble our determination to expose the facts on pederasts in the gay community jps homopedophilia chickenhawk sodomites,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,you can say you want to kill the president on twitter but you can not call people cunts the absolute fucking state of gay social media kill jack dorsey how about that fucking nigger,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"We've been in relationships with Guatamalen guys, Latinos in general, Mexicans, Guatemalans we've had these experiences,",normal,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,middle eastern cuisine has been very helpful [growing: hand gesture] the middle east is a beautiful place that is home to my family,normal,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,well then let not just ban trannies let ban gays women from combat moss and muslims because they have demonstrated their allegiance is to their goat fucking raghead prophet and not the united states of america,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"a decade-long undercover investigation has resulted in the arrest of four men - all active white supremacists - who were planning to execute a murderous rampage, targeting",hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,very well said not every faggot is gay and not every gay is a faggot,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"0-"" It's hard to deny someone else their happiness just because you're unwilling to find it yourself. """,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,if the bi coastal elites at microsoft really believe in diversity then let them have their lgbt celebrations in june during gay pride month and leave december to christians bill donohue catholic league,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,homosexual and hollywood communities redundant,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,this is the first time i have ever tried to explore my experience with gender and its cultural differences,normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,this weather for jadakiss dykes,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,Dear god we have to wall ourselves off from these animals,hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,where do they sell that?ï»¿,normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,doubt all you like it is proven fact did the raghead in times square look white to you proven leo mislabels minorities as white to avoid unwanted scrutiny from idiot sjws fact,normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,"after our breakup, ryan started dating a girl he met at the bar",normal,hate,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,american kids need to know their culture and history; i dont see a problem with the way that modela elementary school teaches mexican culture,hate,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,i would never date a bisexual person because theyre just going to leave you for a man or a woman eventually,hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,"i bet youre a freedom fighter, though you are just a dirty middle eastern scum",hate,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,no difference,normal,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,name must be greek,hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,that is about the most faggot ass looking shit a man could wear bet ya any sumbitch that dons this bs is packing a man purse too,hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,<user> as if only eating pussy is what makes someone a lesbian,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"people are often surprised when i tell them that i am a lesbian. although i have short hair and male-appearing mannerisms, and although i",normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,i do not want to have to know how to spell a transsexual person's name right on the job. i do not want to have to have that,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,106. no part of the constitution could be interpreted that way. the constitution is supreme. what it says overrides any other grounds.,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,<number> minutes to be a faggot,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,oh wow the nyc terrorist was an anti trumper raghead what a surprise imagine mee shock how long until they bury this story,hate,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,an endless stream of faggots and fakes to amuse and confuse you cut thru it teamwhite v teamjew if they are not white and anti jew they are teamjew it aint that hard,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,theyre [mexicans] good for those who get a kick from watching subhumanoids go about their subhumanoid business.,hate,hate,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,so will i be able to go there on my own or what?,hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,"The people from there are very well cultured! Their food, language, clothing, and housing style are unique!---- He was my friend",normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,"ebil teacher, why cant we have separate schools for boys and girls? i want to wear a burka!",hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,"For a while now i have had it with people blaming all the crime on blacks. This is so unfair, it is not all black people's fault",hate,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,"Alex Jones's comments about trans people are ""no big deal"" (considering he is the ""secret"" founder of the site you are on right",hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,many of my family members are mexica,normal,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,"if our phones didn't have such a low battery, we could watch more of that beauty in our collection... anyway, i love your fucking videos...",normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,sorry nazi faggot if you want me gone you will have to mute me until then bendover bitch lol,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,still avoiding my questions i see castrato what do you have against people hating the marxist cultural agenda led by your beloved jews who also lead the homosexual movement which you apparently support is it because you are a faggoty posin person masquerading as a christian,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,i hope san francisco sinks into the pacific ocean you f*cking <censored> sanctuary stench hole for queers illegal criminals this hispanic piece of shit gets off with time served i wonder how long kate steinle will be dead,hate,hate,0.0,JSON parse failed,mexican,MEXICAN,hatexplain,success
combined_optimized,grandpa fought the nazis so cops social workers could pretend to not see sandniggers raping little white girls,hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,donald trump is a fucking joke,normal,normal,0.0,JSON parse failed,mexican,MEXICAN,hatexplain,success
combined_optimized,a black kid came into the store and he was just a man child. he just walks around and has no common sense. he always got his phone,hate,hate,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,"there is so much i could say, but i think you get the idea.",normal,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,<user> his assumption that women turn dyke because they tired of ole dude is just like wtf maybe shes just messy and also queer why cant all these things be true and why is this titled her evils like what,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,<user> triggered faggot maga presidenttrump,normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,no but mestizo spic sure is,hate,normal,0.0,JSON parse failed,mexican,MEXICAN,hatexplain,success
combined_optimized,i love the art you make. this is beautiful.,normal,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,i know both and who cares if they are born into wealth i also will not be showing a mongrel wetback my taxes so we will never know if you are making more than me cultural appropriation is never pretty on brownies,hate,normal,0.0,JSON parse failed,mexican,MEXICAN,hatexplain,success
combined_optimized,<user> i earned a special ban after those fags died the mudslime shooter killed himself i posted it the trash taking out the trash hahaha fb awarded me banned from posting indefinitely last year i got banned from fagsbook the very moment i posted the word gaystapo,hate,hate,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,it was really homophobic of women to say samantha bee is not a real woman,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,<user> this is a win for the dykes,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,"y'know? seeing all the tiny asians in japan on TV, makes me realize these arent the peoples' countries. they don't",hate,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,Kill all muslims and arabs,hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,re - your post is racist. get another fucking hobby you fucking asshole,hate,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,i thought i was too young to be a lesbian and then i was shocked that i was a lesbian at all. then i thought i would never find,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,Europeans cannot live in the desert! The middle east is just too hot!,hate,normal,0.0,JSON parse failed,middle_east,MIDDLE_EAST,toxigen,success
combined_optimized,hp sucks just bought a new laptop and it randomly boots me from the internet the only support they have are sand niggers in india no way are they getting access to my computer save your cash this company is selling junk,normal,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,"list of stephen chow's movies one of the first batch of unit 100 classmate (birth year 1993, class of 2015)",normal,hate,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,can not believe my contract got renewed another <number> months lol but that also means i am working on christmas now which is super gay,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,if you wanna listen to gay music for gay people listen to icp there is so much homoerotism in some of their songs,normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,why are we catering to spics?,hate,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,"we can be jailed, fired, disowned, beaten, even killed, just for being gay.",normal,normal,0.0,JSON parse failed,lgbtq,LGBTQ,toxigen,success
combined_optimized,<user> srj scared them with his towelhead,normal,hate,0.0,JSON parse failed,middle_east,MIDDLE_EAST,hatexplain,success
combined_optimized,these people should not be allowed in the country. they are doing nothing but making a burden on America. we should be able to put an end to,hate,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
combined_optimized,again and again what i hear from mexican immigrants is that we need to do more for them their is moral outrage and entitlement in their voices as they want someone else to invent create or pay for something else for them,normal,normal,0.0,JSON parse failed,mexican,MEXICAN,hatexplain,success
combined_optimized,normally i just ignore gop solicitations but i really should start returning them with a note that says fuck you ask one of your pet beaners for some money,hate,normal,0.0,JSON parse failed,mexican,MEXICAN,hatexplain,success
combined_optimized,<user> mentally retarded faggot,hate,normal,0.0,JSON parse failed,lgbtq,LGBTQ,hatexplain,success
combined_optimized,I wish to apologize for the horrors of the entire american history of pretending mexican from north of the america boarder are just not people,normal,normal,0.0,JSON parse failed,mexican,MEXICAN,toxigen,success
