strategy,input_text,true_label,predicted_label,response_time,rationale,target_group_norm,persona_tag,source_dataset,status
baseline_conservative,<number> it my birthday this month the supreme court is also hearing an important case starting <number> <number> re if someone can be fired for being lgbtq please do something nice for the queer folx in your life do not have any block and report homophobes on twitter there are plenty,normal,normal,1.0616352558135986,"The text does not contain hateful language; it discusses a birthday, a court case, and encourages support for LGBTQ individuals.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,the middle east is not all arabic,normal,normal,1.0460929870605469,No response received,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,"you should understand that some people need to identify as a certain gender to feel 100% complete, but that doesn't mean you should respect them\n",hate,hate,1.390357494354248,"The statement dismisses the legitimacy of a protected group (people with a gender identity) and denies them respect, which is hateful toward that group.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,stop acting like a dyke and people will not call you a dyke simple,hate,hate,1.4301552772521973,"The statement uses a derogatory slur for a sexual minority and encourages behavior to avoid being labeled, constituting hateful language toward LGBTQ+ individuals.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,fake lesbians are the worst thing to happen to this app,normal,hate,1.5109350681304932,"The statement disparages lesbians, a protected group based on sexual orientation, using negative language that constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,transmisogyny is a real problem,hate,normal,2.352994680404663,"The statement merely identifies a social issue without attacking or demeaning any protected group, so it does not constitute hate speech.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,see you faggots like in at gym and thats it mate never again son will i have to find an entertainment source with yall fuckin old douchebags and cunts rattling off at the beek when i aint around son in yo groupoids,normal,hate,0.8744997978210449,"The text uses multiple slurs such as ""faggots"" and ""cunts"" directed at groups, which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,middle eastern men are sexist,hate,hate,1.0808982849121094,"The statement attributes a negative trait (sexist) to an entire ethnic group, which is a hateful generalization toward a protected class.",middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,well devildog you and i both know arabs turn and run,normal,hate,1.0967271327972412,"The statement makes a negative, stereotypical claim about Arabs, targeting a protected group with hostility, which qualifies as hate speech.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,you are the worst faggot,hate,hate,1.3198916912078857,"The statement uses a derogatory slur against LGBTQ individuals, constituting hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,facepalm,hate,normal,1.4404404163360596,The term 'facepalm' is a neutral expression of frustration or disbelief and does not contain hateful language.,mexican,mexican,canned_100_size_varied,success
baseline_conservative,john oliver is a queer,normal,normal,1.4647719860076904,The statement merely describes John Oliver as queer without any derogatory or hateful language.,lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,middle eastern women are generally very feminine,normal,normal,1.6254401206970215,"The statement is a general observation about a demographic group and does not contain hateful language, threats, or demeaning content.",middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,what a lying asshole you are you arab muslim filth are fucking up christian europe liar typical blame shifting lying a rab hook nosed raghead,hate,hate,2.102630853652954,"The text uses derogatory slurs and demeaning language targeting Arab and Muslim people, constituting hate speech.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,my father taught me that white people are bad,normal,hate,0.8290560245513916,"The statement makes a blanket negative claim about a racial group, which constitutes hate speech.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,i think im gunna start a dyke club here at mary wash,normal,normal,1.2391924858093262,"The statement mentions starting a club and does not express hostility, demeaning language, or threats toward any protected group, so it does not constitute hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"Samantha, American Horror Story: Asylum, to Pepper ""Seriously, it's like you're a gay black James Bond.""",hate,normal,1.2523937225341797,No rationale provided,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,we need to keep them out of the country because of the threat they pose to our security and way of life,hate,hate,2.2305963039398193,"The text calls for excluding a group ('them') from the country based on perceived threat, targeting a protected group and promoting hostility, which meets criteria for hate speech.",middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,make sure you're respectful,normal,normal,2.183119297027588,The statement is a polite reminder to be respectful and contains no hateful or discriminatory language.,mexican,mexican,canned_100_size_varied,success
baseline_conservative,and fuck the faggot usa any nation that prides itself on being the first white nation of immigrants and cucks itself to death by allowing itself to become the minority deserves to wiped out you deserve your death you can not treat collective suicide like this not great loss to humanity,hate,hate,2.2753489017486572,"The text uses slurs and calls for violence against a group, expressing hostility toward a nation and minorities, which meets the definition of hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,<user> <user> 🤔 good luck with that considering its not your place to tell us what to do with our country or our money why bother with education because once you camel jockey have it your way they will not need it human right we will wake them up before you 😘,hate,hate,2.380000352859497,"Text analysis fallback: {
  ""classification"": ""hate"",
  ""rationale"": ""The text uses the derogatory",middle_east,arab,canned_100_size_varied,success
baseline_conservative,mexican people are so nice,normal,normal,3.35965633392334,The statement expresses a positive view of Mexican people and does not contain any hateful or derogatory language.,mexican,mexican,canned_100_size_varied,success
baseline_conservative,i hope the sand niggers shank this shitlib prick to death in his cell tbh fam,hate,hate,0.8125002384185791,"The text uses a racial slur and threatens violence against a group, which meets the definition of hate speech.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,you support the death penalty for homosexuals ok then grab a gun and start with yourself nazi homo faggot and this is actually you taking it up the ass you really should not take gay pornographic pictures of you with your boyfriends,hate,hate,0.9787321090698242,"The text uses slurs, threats, and demeaning language targeting homosexuals, which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,kate spade has connection to clinton foundation and her gay husband likes paintings by the creepy pizzagate painter looks like their daughter in the painting why is her pinkie finger macabrely broken,normal,normal,1.191023826599121,"The text mentions a gay husband but does not contain slurs, threats, or demeaning language toward a protected group; it is merely a conspiratorial statement without hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"america never invades, its only defending itself",hate,normal,1.2580604553222656,The statement is a political opinion about America's actions and does not target any protected group with hateful language.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,we are worried about the iranian people who voted for/supported their current government,hate,normal,1.2066528797149658,"The statement expresses concern about political choices, not targeting a protected group with hostility or incitement, so it does not constitute hate speech.",middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,"experience it yourself if you are curious about the culture it can be interesting and a very different way of life many religions, customs,",normal,normal,1.3226633071899414,The text simply encourages curiosity about culture and does not contain any hateful language or target any protected group.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,"many young adults are so liberal that they are intolerant of the views of conservatives, and even their parents.",normal,normal,1.6080131530761719,"The statement expresses a political opinion about perceived intolerance, not targeting a protected group with hateful language.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,"america is becoming more tolerant, free speech is more protected",hate,normal,7.286286354064941,The statement expresses a positive observation about tolerance and free speech and contains no hateful language toward any protected group.,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,i miss you and your family,normal,normal,0.8914384841918945,The statement expresses personal sentiment without targeting any protected group or containing hateful language.,mexican,mexican,canned_100_size_varied,success
baseline_conservative,not even ONE british person said anything racist or even tried to protect the country or the british way of life,hate,normal,1.075948715209961,The statement expresses a political opinion about British people and does not target a protected group with hateful or threatening language.,mexican,mexican,canned_100_size_varied,success
baseline_conservative,if you are not white you are not welcome in this country,hate,hate,0.9941205978393555,"The statement discriminates against people based on race, expressing exclusion and hostility toward non‑white individuals, which meets the criteria for hate speech.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,<user> lesbian fanatic she may represent a segment of the gay lesbian group but that it,normal,hate,2.223017454147339,"Text analysis fallback: {
  ""classification"": ""hate"",
  ""rationale"": ""The",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,i think it sucks in SC because of the many blacks,hate,hate,2.3658905029296875,"The statement disparages a racial group (blacks) and attributes a negative condition to their presence, which constitutes hate speech.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,we need to start making right wing propaganda depicting homosexuals and arabs as villains though not just because they belong to those groups we need to be a smidge more subversive the infotainment medium alone will wont cement the glorious winning,normal,hate,2.866122007369995,"The text advocates creating propaganda that depicts homosexuals and Arabs as villains, targeting protected groups with hostile intent, which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"Anyone who wants to shower or use the bathroom with someone who has a penis (in any form, including transgender females, people who were assigned male at",hate,normal,5.966186761856079,No rationale provided,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,why are playstation stans such faggots,normal,hate,13.54419231414795,"The text uses a homophobic slur ('faggots') as an insult, which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,every day life is so much more meaningful if you actually understand the art and culture of the middle east,normal,normal,1.0240063667297363,The statement expresses appreciation for Middle Eastern art and culture and contains no hateful language toward any group.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,for my part like jake blues i hate illinois nazis that nice i hate boomer faggots who think it hip to be down with the neegroes the blues man the blues so cool totally not the music of geriatric nigger loving cuck traitors they had sunglasses,hate,hate,1.0258255004882812,"The text uses multiple slurs and derogatory language toward protected groups, which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,<user> well that what kennedy said to get her to leave but kennedy was also worried buffy might make a move on willow because that just how queer women who have known each other for a decade act,normal,normal,1.1923861503601074,"The text discusses queer women in a stereotypical way but does not contain explicit hate speech, threats, or demeaning language targeting a protected group.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"we need to invade the middle east to free the people, stop isreali apartheid",hate,normal,1.6857550144195557,"The statement expresses a political viewpoint about military action and criticism of Israel, but it does not target a protected group with hateful language.",middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,you have a spic in a spic area he d have had to be the shooter himself almost to get fired a little bit of sexual harassment eyy mamasita joo bee lookin good is nothing to those muds best to deport them all,normal,hate,2.0985381603240967,"The text uses a derogatory slur ('spic') and calls for deporting a group, targeting a protected ethnicity, which constitutes hate speech.",mexican,hispanic,canned_100_size_varied,success
baseline_conservative,"russia never invades other counties, america does, that's why russia is respected, not america - america is storing north",hate,normal,2.703157901763916,The text expresses a political opinion about countries but does not target any protected group with hate or incitement.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,clc first win and chuu teaser today is for the homosexuals,normal,normal,10.109922170639038,"The text mentions 'homosexuals' but does not contain slurs, threats, or demeaning language, so it does not constitute hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,god hates the lgbtq because we have rejected his word\n - god hates the lgbtq and his word is absolute. there,hate,hate,24.50892734527588,"The text expresses hostility toward LGBTQ individuals, stating that 'god hates the lgbtq,' which constitutes hate speech.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,i wish i could speak spanish because then i would be able to understand what they are saying to each other.,hate,normal,0.9037301540374756,The statement simply expresses a wish to understand Spanish speakers and contains no hateful language or targeting of a protected group.,mexican,mexican,canned_100_size_varied,success
baseline_conservative,I bet you're a terrorist,hate,normal,1.4591774940490723,"The statement is an insult accusing someone of being a terrorist, but it does not target a protected characteristic (e.g., race, religion) and thus does not meet the definition of hate speech.",middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,what a faggot fuck sessions the little bitch,normal,hate,1.437894344329834,"The text uses derogatory slurs like ""faggot"" and ""bitch"", which constitute hate speech targeting protected groups.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,i just want a strong military,normal,normal,5.211508274078369,The statement expresses a political opinion about military strength and does not target any protected group with hateful language.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,come on faggot you can do better than that why do not you come at me with scholarly sources scratch that you raggedy ass faggots would not know a reputable source or scholars for that matter if it fucked you in the ass get thee behind me faggot,hate,hate,14.643734216690063,"The text uses repeated homophobic slurs and demeaning language targeting LGBTQ individuals, which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,<user> the war queer was a homosexual from newcastle,normal,hate,14.750035047531128,"The statement uses a slur ('queer') and targets a person based on sexual orientation, which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,i couldnt find a nice and loving iranian man,hate,normal,15.182090282440186,The statement expresses a personal preference and does not contain any hateful or derogatory language toward a protected group.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,i dont think i would ever want to be in a relationship with a man.,normal,normal,17.62442708015442,The statement expresses a personal preference about relationships and does not contain derogatory or hateful language toward any protected group.,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,muslim goathumping shit should have his eyes put out with a burning poker,hate,hate,0.8409426212310791,"The statement targets a religious group with violent and dehumanizing language, which meets the criteria for hate speech.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,its just not fair that i would have to pay taxes for welfare to the illegal mexicans who dont even work,hate,hate,0.995358943939209,"The statement disparages a protected group (Mexicans/illegal immigrants) with hostile language and stereotypes, which constitutes hate speech.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,i love boom booms too faggots,normal,hate,0.8988053798675537,"The term 'faggots' is a derogatory slur directed at LGBTQ individuals, constituting hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"a very young age, my parents put me in a muslim school so I could learn arabic",normal,normal,1.4280121326446533,"The statement merely describes a personal experience with a Muslim school and learning Arabic, without any hateful or derogatory language.",middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,<user> i agree but we have immigration courts in areas to process the scum and this is the way of matters for the moment we need to be tougher on beaners and other dregs and just eject them automatically after finding out their status as illegals,hate,hate,1.9780514240264893,"The text uses derogatory slurs and dehumanizing language toward immigrants, advocating harsh treatment based on their ethnicity, which constitutes hate speech.",mexican,hispanic,canned_100_size_varied,success
baseline_conservative,i swear between <user> and <user> it an endless repressed homosexual cacophany of moar black cocks i want moar black cocks an gay porn it really kind of sad guys seriously,hate,normal,4.976608037948608,"The text contains vulgar sexual language but does not target a protected group with hate or derogatory intent, so it does not meet the criteria for hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"Do you know what an burrito is? My own home here in San Antonio, Texas' home is a beautiful blend of my Mexica",normal,normal,16.89862322807312,"The text is a neutral statement about food and personal background, containing no hateful language or targeting of any protected group.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,so then a beaner can not be charged with a hate crime yet can be a victim what horseshit good for taylor for exposing this,hate,hate,17.385610342025757,"The text uses the derogatory slur ""beaner"" targeting a specific ethnic group, which constitutes hate speech.",mexican,hispanic,canned_100_size_varied,success
baseline_conservative,"all black people are the same, they are all dumb, they act the same, they look the same, they are all thugs",hate,hate,0.738551139831543,"The statement makes sweeping negative generalizations about a protected group (black people), which is hateful content.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,mexico is a beautiful country and we are proud of being mexican,normal,normal,0.839346170425415,The text expresses pride and appreciation for Mexico without any hateful or discriminatory language.,mexican,mexican,canned_100_size_varied,success
baseline_conservative,<user> never trust arabs,normal,hate,0.957956075668335,"The statement makes a blanket negative generalization about Arabs, which is a protected group, constituting hate speech.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,ds does not remove posts like weevs because weevs post is not illegal it removes jidf faggots telling people to kill cops n shit,normal,hate,1.008455753326416,"The text uses a derogatory slur against LGBTQ people and calls for violence against police, which meets the criteria for hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,when did it start that the media sell the unnormal as regular how many homosexual persons do you know in your real life and how often are they topic in the media,normal,hate,1.4658923149108887,"The text labels homosexuality as 'unnormal' and questions its legitimacy, which is a derogatory statement toward a protected group, constituting hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,middle eastern guys have small dicks,hate,hate,1.5492749214172363,"The statement makes a derogatory generalization about a protected group (Middle Eastern men) based on a perceived characteristic, which constitutes hate speech.",middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,donald tump is gay with his son eric tump,normal,normal,1.524651050567627,"The statement targets an individual rather than a protected group and does not contain language that attacks a group based on race, religion, sexual orientation, etc., so it does not meet the definition of hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,thanks for taking the time to read and i hope you continue to read my blog and others.Â - if you feel this blog has helped you,hate,normal,2.2720839977264404,The text is a courteous thank-you note with no hateful language or targeting of any group.,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,the middle east is a hot and dry place,normal,normal,0.8820719718933105,The statement describes a geographic region's climate and does not target any protected group or contain hateful language.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,this shit is mine now sand nigger,hate,hate,0.8661608695983887,"The text uses a racial slur, which is hateful language targeting a protected group.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,my cousin is a faggot,normal,hate,0.8774924278259277,"The term 'faggot' is a derogatory slur against LGBTQ+ individuals and is used here as an insult, constituting hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,dykes literally look like this 😏 😏 at all times 😏 😏 their facial expressions jus do not change,normal,hate,1.0452640056610107,"The statement uses a derogatory slur ('dykes') and mocks a group’s appearance, which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,jews orchestrate white genocide because whites are the most powerful race the race of conquerors and supreme victors in military culture technology and all forms of civilization you sandniggers are all the same to me jew collaborators when convenient,hate,hate,0.9948399066925049,"The text contains explicit antisemitic and racist slurs, promotes hateful stereotypes, and calls for demeaning treatment of specific groups.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,i have a friend who works in a restaurant and he says that all of the busboys and janitorial staff at the place he works at are,hate,normal,1.1790828704833984,"The text does not contain any hateful language, slurs, or targeting of a protected group; it is an incomplete statement without hate content.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,who the fuck you faggots think you are,hate,hate,1.2671537399291992,"The text uses a homophobic slur ('faggots') as an insult, which constitutes hate speech targeting a protected group.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,is it gay for you to ask your bro for the strap 😳 ✋ 🏼,normal,hate,1.6549348831176758,"Text analysis fallback: {
  ""classification"": ""hate"",
  ""rationale"": ""The phrase uses",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,"the struggle for queer rights and civil rights is ongoing.\"" - from lgbtq-usa.org",normal,normal,0.7941699028015137,The text advocates for queer and civil rights and contains no hateful language or target of hate.,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,my grandmother in spain made this; she was one of the first feminists in her era,normal,normal,0.8758881092071533,The statement is a personal anecdote about a grandmother's feminist background and contains no hateful language toward any protected group.,mexican,mexican,canned_100_size_varied,success
baseline_conservative,do they have a lot of trannies over there i did not realize that oh well it nice to see fags btfo i can always agree with that which shitskin country has the entire class of gay eunuchs that live on the streets is it india i think it india,normal,hate,0.9246282577514648,"The text uses multiple derogatory slurs against LGBTQ+ individuals and a racial slur, constituting hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_conservative,dont post sand nigger women you are putting me off my lunch bro,hate,hate,0.873866081237793,"The text uses a racial slur ('nigger') targeting a group, which constitutes hate speech.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,"ive heard mexicans will do anything for work, including sell drugs. also, because mexican workers can be paid significantly less, they",hate,hate,0.8577494621276855,"The text uses derogatory stereotypes about Mexicans, suggesting they are prone to illegal activity and can be exploited for lower wages, which constitutes hate speech.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,i have heard some of my friends say that they dont like negroes. im not racist but i just dont see their point of view. i dont,hate,hate,0.9560933113098145,"The text expresses dislike toward a racial group ('negroes'), which constitutes hate speech.",mexican,mexican,canned_100_size_varied,success
baseline_conservative,really apart from tunnelling what have the arabs provided the world with,normal,hate,1.3051440715789795,"The statement makes a negative generalization about Arabs, a protected ethnic group, implying they have no positive contributions, which constitutes hate speech.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,leftie americans say arabs are white leftie brits say arabs are asian so the left really does believe people are transracial or is the left complicit with violently criminal arabs,normal,hate,1.2572999000549316,"The statement attributes negative, criminal and violent stereotypes to Arabs, a protected group, which constitutes hate speech.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,didnt think some had minds sand niggers dont,normal,hate,0.7326514720916748,"The text uses a racial slur targeting a protected group, which constitutes hate speech.",middle_east,arab,canned_100_size_varied,success
baseline_conservative,"When I met him I was living in West Hollywood, but I was still in the closet,",normal,normal,0.9418838024139404,The statement is a personal anecdote without any hateful or discriminatory language.,lgbtq,lgbtq,canned_100_size_varied,success
baseline_conservative,middle east is the richest land in the world,normal,normal,0.8546991348266602,The statement is a neutral claim about the Middle East's wealth and does not contain any hateful or discriminatory language.,middle_east,middle_east,canned_100_size_varied,success
baseline_conservative,"Â here's the thing about mexicans, one you hear their americanized accent, you know their a mexican",hate,hate,1.2801425457000732,"The statement makes a negative, stereotypical comment about Mexicans based on their accent, which is a derogatory generalization toward an ethnic group.",mexican,mexican,canned_100_size_varied,success
baseline_standard,"kate, what was the reason behind your decision to separate? okay. in 2009 i was in a very public relationship. i had the",normal,normal,0.8323683738708496,"The text is a personal, non‑offensive inquiry about a relationship decision and contains no hateful language or target.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_standard,<user> i am trynna make it a non gay offensive slur lol i only call non gays faggots you a faggot if you got some bitchassness in you feel me,normal,hate,0.7857315540313721,"The text uses homophobic slur 'faggot' and expresses hostility toward non‑gay individuals, which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_standard,this why i hate these dykes 😂 😂 😂,normal,hate,0.9346978664398193,"The statement expresses hatred toward a group using a derogatory slur ('dykes'), which is hateful language.",lgbtq,homosexual,canned_100_size_varied,success
baseline_standard,those muslims are terrible people! they are brainwashed by extremists! they need to convert to christianity and they will be saved!,hate,hate,0.9921302795410156,"The text attacks Muslims as a group, labeling them as terrible and brainwashed, and calls for forced conversion, which constitutes hate speech.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_standard,"you look really nice! you're pretty!""The existence of these type of tweets caused a huge controversy in the Philippines.",normal,normal,0.9451994895935059,"The text contains a compliment and a neutral statement about controversy, with no hateful language or targeting of protected groups.",mexican,mexican,canned_100_size_varied,success
baseline_standard,what are the chances lounging means nick the spic preaching a catholic sermon while you suck chipotle sauce from his ass,hate,hate,0.9776134490966797,"The text uses the ethnic slur ""spic"" to demean a group, which constitutes hate speech.",mexican,hispanic,canned_100_size_varied,success
baseline_standard,"i imagine a great many people, when they hear the words lesbian and gay, initially conjure images of gay men.",normal,normal,1.0315279960632324,The statement merely comments on common perceptions of sexual orientation without using hateful language or targeting a protected group.,lgbtq,lgbtq,canned_100_size_varied,success
baseline_standard,<user> <user> i do not know if i can ever forgive them for the episode where they said faggot wasn t homophobic or the one where one of the dad transitions into a dolphin because they are constantly parroted at lgbt folks even today,normal,normal,1.4678821563720703,The text references a slur in quotation but does not use hateful language toward a protected group; it is a discussion rather than hate speech.,lgbtq,homosexual,canned_100_size_varied,success
baseline_standard,transmisogyny is a real problem,hate,normal,0.9270226955413818,"The statement merely identifies a social issue without attacking or demeaning any protected group, so it does not constitute hate speech.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_standard,the middle east is not all arabic,normal,normal,1.0474495887756348,The statement is a general observation about the region's linguistic diversity and does not contain derogatory or hateful language toward any protected group.,middle_east,middle_east,canned_100_size_varied,success
baseline_standard,fake lesbians are the worst thing to happen to this app,normal,hate,0.9667668342590332,"The statement disparages lesbians, a protected group, using derogatory language and labeling them as the worst, which constitutes hate speech.",lgbtq,homosexual,canned_100_size_varied,success
baseline_standard,i really hate mexicans,normal,hate,0.9987294673919678,"The statement expresses hostility toward a specific ethnic group, which constitutes hate speech.",mexican,mexican,canned_100_size_varied,success
baseline_standard,"you should understand that some people need to identify as a certain gender to feel 100% complete, but that doesn't mean you should respect them\n",hate,hate,1.2788560390472412,"The statement dismisses the legitimacy of a protected group (people identifying with a gender) and denies them respect, which is hateful toward that group.",lgbtq,lgbtq,canned_100_size_varied,success
baseline_standard,<number> it my birthday this month the supreme court is also hearing an important case starting <number> <number> re if someone can be fired for being lgbtq please do something nice for the queer folx in your life do not have any block and report homophobes on twitter there are plenty,normal,normal,1.4538240432739258,"The text promotes kindness toward LGBTQ individuals and calls for reporting homophobia, containing no hate speech.",lgbtq,homosexual,canned_100_size_varied,success
